epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
357,2852.36,0.48127,0.92247,1.02741,0.8987,0.89722,0.92659,0.73407,0.85195,2.05329,1.12744,0.00029512,0.00029512,0.00029512
358,2860.6,0.46612,0.92085,1.00037,0.90736,0.91031,0.92712,0.7455,0.82739,2.00183,1.1109,0.00029314,0.00029314,0.00029314
359,2868.58,0.49982,0.93808,1.03072,0.91384,0.91264,0.93618,0.75766,0.82573,1.97696,1.11874,0.00029116,0.00029116,0.00029116
360,2876.78,0.4741,0.92119,1.01825,0.8911,0.89722,0.94307,0.76765,0.8361,2.03087,1.1377,0.00028918,0.00028918,0.00028918
361,2884.8,0.47879,0.89394,1.01567,0.88884,0.92222,0.94624,0.75946,0.84007,2.0826,1.14188,0.0002872,0.0002872,0.0002872
362,2892.85,0.4567,0.89905,1.00773,0.88599,0.92222,0.94274,0.75132,0.82811,2.06687,1.12684,0.00028522,0.00028522,0.00028522
363,2900.84,0.4781,0.93461,1.01721,0.8845,0.92222,0.94132,0.76835,0.82468,2.07167,1.12404,0.00028324,0.00028324,0.00028324
364,2908.95,0.4802,0.8874,0.99185,0.88539,0.92222,0.93719,0.76356,0.81836,2.08807,1.10589,0.00028126,0.00028126,0.00028126
365,2917,0.46451,0.91605,1.00694,0.89117,0.92222,0.9424,0.76775,0.8186,2.07182,1.11979,0.00027928,0.00027928,0.00027928
366,2925.09,0.49354,0.93402,1.01463,0.89158,0.92222,0.9433,0.76914,0.84145,2.20354,1.13096,0.0002773,0.0002773,0.0002773
367,2933.19,0.46877,0.97046,1.00863,0.89279,0.92222,0.9458,0.77467,0.84001,2.19526,1.12524,0.00027532,0.00027532,0.00027532
368,2941.53,0.48189,0.91373,1.02533,0.89181,0.92222,0.9458,0.76454,0.83759,2.233,1.11611,0.00027334,0.00027334,0.00027334
369,2949.53,0.51505,0.96513,1.02546,0.85944,0.92222,0.9433,0.75511,0.84218,2.22715,1.09958,0.00027136,0.00027136,0.00027136
370,2957.6,0.51639,0.98083,1.06139,0.8919,0.92222,0.94382,0.75195,0.84916,2.23863,1.10555,0.00026938,0.00026938,0.00026938
371,2965.71,0.51226,1.00848,1.02396,0.89141,0.92222,0.94438,0.75028,0.86486,2.20269,1.13017,0.0002674,0.0002674,0.0002674
372,2973.73,0.47148,0.92714,1.01248,0.89923,0.92222,0.94688,0.75422,0.88096,2.09683,1.1593,0.00026542,0.00026542,0.00026542
373,2981.85,0.48487,0.93524,1.02781,0.89177,0.92222,0.9458,0.7448,0.87906,2.0857,1.15198,0.00026344,0.00026344,0.00026344
374,2989.96,0.4743,0.88672,1.01487,0.8748,0.92222,0.9449,0.74339,0.88088,2.15134,1.15498,0.00026146,0.00026146,0.00026146
375,2998.13,0.48101,0.93517,1.02026,0.89136,0.92222,0.94414,0.73943,0.89893,2.24388,1.18154,0.00025948,0.00025948,0.00025948
376,3006.32,0.51123,0.95809,1.04253,0.89029,0.92222,0.93414,0.72336,0.92789,2.30039,1.21939,0.0002575,0.0002575,0.0002575
377,3014.44,0.51533,0.94418,1.02538,0.88715,0.92222,0.94414,0.72661,0.92496,2.32777,1.23271,0.00025552,0.00025552,0.00025552
378,3022.52,0.49613,0.92931,1.07093,0.87369,0.92222,0.94764,0.7242,0.95924,2.21564,1.29458,0.00025354,0.00025354,0.00025354
379,3030.72,0.47613,0.93478,1.02861,0.87958,0.92222,0.94458,0.71929,0.92783,2.26384,1.24103,0.00025156,0.00025156,0.00025156
380,3038.91,0.5013,1.00294,1.03586,0.87853,0.92222,0.94231,0.72005,0.92763,2.267,1.24034,0.00024958,0.00024958,0.00024958
381,3047.02,0.47686,0.89402,1.02402,0.88469,0.92222,0.92385,0.70334,0.93305,2.28135,1.23994,0.0002476,0.0002476,0.0002476
382,3055.19,0.46342,0.89083,1.02313,0.8786,0.92222,0.92475,0.69587,0.94874,2.30984,1.25882,0.00024562,0.00024562,0.00024562
383,3063.39,0.46975,0.92039,1.02826,0.87741,0.92222,0.92505,0.69327,0.94869,2.29811,1.25456,0.00024364,0.00024364,0.00024364
384,3071.78,0.50636,0.92375,1.05142,0.88917,0.92014,0.92319,0.69887,0.942,2.29197,1.24282,0.00024166,0.00024166,0.00024166
385,3079.88,0.48821,0.92418,1.0221,0.87397,0.89722,0.91894,0.72346,0.93212,2.22391,1.22425,0.00023968,0.00023968,0.00023968
386,3088.02,0.45472,0.90451,1.00146,0.88281,0.89722,0.93283,0.73502,0.92406,2.17919,1.20421,0.0002377,0.0002377,0.0002377
387,3096.14,0.47691,0.91742,0.99754,0.88547,0.89722,0.93283,0.73478,0.93049,2.12414,1.2105,0.00023572,0.00023572,0.00023572
388,3104.33,0.48113,0.88682,1.01029,0.8901,0.89722,0.93589,0.74311,0.90892,2.14586,1.17557,0.00023374,0.00023374,0.00023374
389,3112.49,0.48349,0.94574,1.03103,0.90917,0.89067,0.93894,0.74634,0.89727,2.10373,1.17407,0.00023176,0.00023176,0.00023176
390,3120.74,0.49401,0.95911,1.00671,0.90865,0.88458,0.942,0.74427,0.89101,1.93897,1.17375,0.00022978,0.00022978,0.00022978
391,3129.01,0.46714,0.95829,0.98529,0.902,0.89722,0.92589,0.73353,0.8853,1.85417,1.16245,0.0002278,0.0002278,0.0002278
392,3137.08,0.44214,0.87602,0.99092,0.89822,0.89722,0.93589,0.74641,0.87974,1.85783,1.14889,0.00022582,0.00022582,0.00022582
393,3145.28,0.46626,0.88817,0.9913,0.89247,0.89722,0.93589,0.74462,0.86082,1.95546,1.11736,0.00022384,0.00022384,0.00022384
394,3153.43,0.46428,0.90578,1.00096,0.91178,0.91901,0.9351,0.7519,0.83194,1.98452,1.09006,0.00022186,0.00022186,0.00022186
395,3161.62,0.47195,0.92376,0.99475,0.89522,0.89722,0.93283,0.77141,0.83273,1.93539,1.09068,0.00021988,0.00021988,0.00021988
396,3169.77,0.47136,0.92196,0.98351,0.89886,0.89722,0.94397,0.76911,0.83882,1.90253,1.10895,0.0002179,0.0002179,0.0002179
397,3177.95,0.48958,0.9266,0.99531,0.90428,0.92222,0.94624,0.76155,0.84366,1.88162,1.13907,0.00021592,0.00021592,0.00021592
398,3185.99,0.47617,0.93639,1.01637,0.90494,0.92222,0.9493,0.76496,0.84969,1.8682,1.15618,0.00021394,0.00021394,0.00021394
399,3194.09,0.47622,0.93128,1.02752,0.90388,0.92222,0.9493,0.77112,0.85808,1.85424,1.17441,0.00021196,0.00021196,0.00021196
400,3202.21,0.464,0.87465,1.01839,0.90001,0.92222,0.94624,0.75288,0.86658,1.85665,1.18046,0.00020998,0.00020998,0.00020998
401,3210.47,0.44723,0.85706,0.99774,0.87697,0.89722,0.94397,0.7516,0.86936,1.9424,1.17353,0.000208,0.000208,0.000208
402,3218.52,0.47755,0.9082,1.00308,0.89161,0.92222,0.94624,0.75606,0.86244,1.98084,1.16501,0.00020602,0.00020602,0.00020602
403,3226.59,0.47191,0.90383,0.99392,0.8901,0.92222,0.93097,0.74894,0.8577,1.94288,1.16111,0.00020404,0.00020404,0.00020404
404,3234.7,0.45265,0.8992,1.01093,0.89161,0.92222,0.92791,0.74013,0.86169,1.9045,1.16244,0.00020206,0.00020206,0.00020206
405,3242.84,0.45408,0.87795,1.00735,0.89414,0.92222,0.92747,0.73552,0.86231,1.87183,1.16825,0.00020008,0.00020008,0.00020008
406,3250.96,0.46531,0.85271,0.997,0.89343,0.92222,0.92747,0.74154,0.85926,1.85473,1.17112,0.0001981,0.0001981,0.0001981
407,3259,0.43692,0.87948,0.98484,0.89494,0.92222,0.92747,0.7362,0.85056,1.84747,1.17133,0.00019612,0.00019612,0.00019612
408,3267.11,0.45732,0.92014,1.00668,0.89675,0.92222,0.92747,0.72481,0.85841,1.94911,1.17682,0.00019414,0.00019414,0.00019414
409,3275.28,0.47933,0.91895,1.00674,0.86627,0.92222,0.92802,0.74251,0.86838,1.97258,1.1733,0.00019216,0.00019216,0.00019216
410,3283.35,0.46226,0.82971,1.00708,0.86878,0.92222,0.92802,0.71871,0.87624,1.97522,1.1889,0.00019018,0.00019018,0.00019018
411,3291.41,0.48947,0.93455,1.03979,0.86791,0.92222,0.91056,0.70843,0.89,2.00325,1.20711,0.0001882,0.0001882,0.0001882
412,3299.48,0.45942,0.9539,0.99978,0.86756,0.92222,0.91244,0.70703,0.90568,2.00464,1.22154,0.00018622,0.00018622,0.00018622
413,3307.58,0.45786,0.88666,1.01161,0.86824,0.92222,0.91244,0.70409,0.91246,1.97986,1.2311,0.00018424,0.00018424,0.00018424
414,3315.9,0.46081,0.88827,1.01669,0.87087,0.92222,0.91244,0.708,0.91142,1.95554,1.23133,0.00018226,0.00018226,0.00018226
415,3324,0.47491,0.90399,1.03782,0.87597,0.92222,0.91549,0.7232,0.90695,2.03482,1.22233,0.00018028,0.00018028,0.00018028
416,3332.14,0.44671,0.8487,1.00489,0.87749,0.91884,0.9098,0.71155,0.90362,1.99697,1.22174,0.0001783,0.0001783,0.0001783
417,3340.2,0.44954,0.86804,0.99507,0.87639,0.92121,0.92605,0.73002,0.89592,1.99148,1.2061,0.00017632,0.00017632,0.00017632
418,3348.32,0.46206,0.86956,1.0123,0.87399,0.92222,0.9316,0.73717,0.8919,2.02825,1.18982,0.00017434,0.00017434,0.00017434
419,3356.35,0.44643,0.83675,1.00095,0.86622,0.89722,0.92377,0.73813,0.89233,2.0345,1.18755,0.00017236,0.00017236,0.00017236
420,3364.5,0.4371,0.85248,1.00025,0.86554,0.89722,0.92683,0.71191,0.89617,2.04839,1.19109,0.00017038,0.00017038,0.00017038
421,3372.59,0.44274,0.86289,0.98747,0.86646,0.89722,0.92683,0.70556,0.90454,2.05228,1.20346,0.0001684,0.0001684,0.0001684
422,3380.93,0.4519,0.88313,1.01277,0.90007,0.89722,0.92296,0.70352,0.91177,2.04723,1.21344,0.00016642,0.00016642,0.00016642
423,3389.14,0.46182,0.87409,0.99137,0.89782,0.89722,0.92601,0.71293,0.90983,2.0599,1.22039,0.00016444,0.00016444,0.00016444
424,3397.26,0.46825,0.87616,1.02829,0.89584,0.89722,0.9326,0.72257,0.9128,2.08138,1.22957,0.00016246,0.00016246,0.00016246
425,3405.29,0.43715,0.8438,1.00238,0.89793,0.92222,0.93182,0.73281,0.90744,2.04731,1.22493,0.00016048,0.00016048,0.00016048
426,3413.32,0.44093,0.83886,0.97758,0.89619,0.92222,0.92876,0.72813,0.89861,2.03195,1.22272,0.0001585,0.0001585,0.0001585
427,3421.44,0.46065,0.89191,1.02275,0.89709,0.92222,0.92876,0.72998,0.89205,2.0472,1.21366,0.00015652,0.00015652,0.00015652
428,3429.47,0.46262,0.87087,0.99004,0.89511,0.92222,0.93247,0.73196,0.87988,1.99428,1.19467,0.00015454,0.00015454,0.00015454
429,3437.62,0.46429,0.84225,1.00415,0.89373,0.92222,0.94458,0.73728,0.88065,1.93332,1.18151,0.00015256,0.00015256,0.00015256
430,3445.74,0.46057,0.87349,1.00904,0.8926,0.92222,0.94458,0.73798,0.88338,1.93539,1.17618,0.00015058,0.00015058,0.00015058
431,3453.9,0.44782,0.84862,1.01138,0.89069,0.92222,0.94458,0.73579,0.88824,1.92298,1.18683,0.0001486,0.0001486,0.0001486
432,3462.03,0.44546,0.89275,0.97232,0.88691,0.92222,0.94184,0.72699,0.89824,1.91516,1.19201,0.00014662,0.00014662,0.00014662
433,3470.21,0.44737,0.8302,1.01779,0.88345,0.92222,0.93879,0.73802,0.90551,1.97929,1.20435,0.00014464,0.00014464,0.00014464
434,3478.29,0.42549,0.86343,0.98662,0.88236,0.92222,0.93969,0.73795,0.88234,2.0544,1.18381,0.00014266,0.00014266,0.00014266
435,3486.4,0.43635,0.8814,0.98595,0.88453,0.92222,0.93879,0.72761,0.87272,2.1198,1.17101,0.00014068,0.00014068,0.00014068
436,3494.57,0.44976,0.83896,0.98011,0.88598,0.92222,0.93663,0.73565,0.86976,2.15533,1.16645,0.0001387,0.0001387,0.0001387
437,3502.75,0.44009,0.86881,0.99383,0.88742,0.92222,0.93879,0.73547,0.8642,2.1202,1.16303,0.00013672,0.00013672,0.00013672
438,3510.98,0.44692,0.87785,1.01116,0.89012,0.92222,0.93879,0.73381,0.86116,2.06905,1.15087,0.00013474,0.00013474,0.00013474
439,3519.14,0.41908,0.79704,0.99507,0.89366,0.92222,0.94184,0.73953,0.85975,2.07532,1.14266,0.00013276,0.00013276,0.00013276
440,3527.35,0.44352,0.85961,1.00716,0.89573,0.92222,0.94184,0.73121,0.86639,2.07468,1.14365,0.00013078,0.00013078,0.00013078
441,3535.56,0.43776,0.8051,0.98228,0.89163,0.92222,0.94184,0.73958,0.8748,2.08267,1.14668,0.0001288,0.0001288,0.0001288
442,3543.75,0.442,0.86392,0.9982,0.89799,0.92165,0.94184,0.73873,0.88223,2.12356,1.14698,0.00012682,0.00012682,0.00012682
443,3551.95,0.45067,0.85718,0.99225,0.87242,0.89913,0.92957,0.7368,0.89468,2.16181,1.14733,0.00012484,0.00012484,0.00012484
444,3560.29,0.45512,0.85887,1.00533,0.87122,0.90808,0.93047,0.73544,0.89867,2.17052,1.13943,0.00012286,0.00012286,0.00012286
445,3568.45,0.4606,0.89224,1.00123,0.86953,0.91157,0.94047,0.74711,0.91434,2.11816,1.15707,0.00012088,0.00012088,0.00012088
446,3576.6,0.41316,0.84283,0.9827,0.87033,0.91441,0.94155,0.74337,0.91397,2.08844,1.16504,0.0001189,0.0001189,0.0001189
447,3584.72,0.45439,0.82336,1.00497,0.87164,0.91066,0.93928,0.73814,0.91049,2.082,1.16637,0.00011692,0.00011692,0.00011692
448,3592.92,0.41593,0.79609,1.00234,0.87452,0.91477,0.93593,0.73502,0.9104,2.08862,1.17123,0.00011494,0.00011494,0.00011494
449,3601.03,0.44213,0.8249,0.97494,0.87361,0.91016,0.9382,0.73691,0.89514,2.12278,1.15422,0.00011296,0.00011296,0.00011296
450,3609.19,0.42879,0.81485,0.97985,0.87498,0.9153,0.94047,0.73391,0.89953,2.13093,1.15265,0.00011098,0.00011098,0.00011098
451,3617.17,0.41794,0.81719,0.96578,0.87422,0.92222,0.93969,0.73716,0.89073,2.02181,1.14749,0.000109,0.000109,0.000109
452,3625.26,0.43312,0.87228,1.00906,0.87558,0.92222,0.93879,0.73644,0.8955,2.01562,1.14813,0.00010702,0.00010702,0.00010702
453,3633.26,0.44307,0.87672,1.01162,0.8891,0.92222,0.93879,0.74691,0.911,1.94645,1.16523,0.00010504,0.00010504,0.00010504
454,3641.34,0.43187,0.8299,0.98982,0.89199,0.92222,0.93879,0.75365,0.90888,1.90382,1.16053,0.00010306,0.00010306,0.00010306
455,3649.44,0.43182,0.82894,0.97998,0.89422,0.92222,0.93879,0.75997,0.90333,1.88131,1.1502,0.00010108,0.00010108,0.00010108
456,3657.61,0.40501,0.80646,0.97295,0.89572,0.92222,0.93879,0.75831,0.8965,1.85591,1.14588,9.91e-05,9.91e-05,9.91e-05
457,3665.65,0.44772,0.84386,0.98962,0.89581,0.92222,0.94229,0.75649,0.88816,1.89037,1.14773,9.712e-05,9.712e-05,9.712e-05
458,3673.72,0.42496,0.81959,0.97921,0.89709,0.92222,0.94013,0.75992,0.88226,1.79396,1.14732,9.514e-05,9.514e-05,9.514e-05
459,3681.73,0.41211,0.80122,0.98146,0.89108,0.92222,0.92791,0.74709,0.86921,1.85105,1.1415,9.316e-05,9.316e-05,9.316e-05
460,3689.85,0.43729,0.84159,0.97298,0.88756,0.92222,0.92701,0.74235,0.87549,1.9144,1.15212,9.118e-05,9.118e-05,9.118e-05
461,3697.97,0.42022,0.81183,0.96425,0.87583,0.92222,0.92701,0.74429,0.8779,1.95909,1.15739,8.92e-05,8.92e-05,8.92e-05
462,3706.02,0.4243,0.79879,0.9839,0.88714,0.92222,0.92701,0.73751,0.88885,1.99657,1.17502,8.722e-05,8.722e-05,8.722e-05
463,3713.99,0.41114,0.79303,0.97027,0.88427,0.92222,0.94229,0.73366,0.89448,2.04909,1.19063,8.524e-05,8.524e-05,8.524e-05
464,3721.99,0.42388,0.8429,0.99435,0.87324,0.92222,0.94229,0.73585,0.89284,2.1117,1.21251,8.326e-05,8.326e-05,8.326e-05
465,3730.05,0.43201,0.84553,0.98198,0.87302,0.92222,0.94229,0.73415,0.89236,2.0903,1.22116,8.128e-05,8.128e-05,8.128e-05
466,3738.09,0.45034,0.83428,1.01457,0.88647,0.92222,0.94229,0.72983,0.89589,2.12458,1.22606,7.93e-05,7.93e-05,7.93e-05
467,3746,0.41941,0.84526,0.98016,0.89259,0.92222,0.94534,0.73878,0.89154,2.10713,1.22807,7.732e-05,7.732e-05,7.732e-05
