epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,146.079,0.49061,0.70383,0.94717,0.86507,0.84403,0.89071,0.66296,0.94295,0.95736,1.17682,0.000693125,0.000693125,0.000693125
47,149.537,0.49374,0.69122,0.9378,0.8752,0.85242,0.87406,0.64638,0.95526,0.9544,1.18946,0.00068075,0.00068075,0.00068075
48,153.3,0.49516,0.70116,0.95917,0.86827,0.87222,0.85613,0.60241,1.05468,0.95999,1.25246,0.000668375,0.000668375,0.000668375
49,156.624,0.51944,0.7312,1.01926,0.85237,0.87222,0.85343,0.60636,1.04168,0.95297,1.24143,0.000656,0.000656,0.000656
50,159.919,0.4945,0.71479,0.97471,0.84524,0.87721,0.86898,0.63383,1.01459,0.88906,1.20608,0.000643625,0.000643625,0.000643625
51,163.096,0.49728,0.69867,0.96158,0.89188,0.88911,0.89612,0.682,0.95811,0.86126,1.15209,0.00063125,0.00063125,0.00063125
52,166.067,0.47264,0.68243,0.94564,0.94446,0.89491,0.94015,0.72479,0.91925,0.77348,1.1163,0.000618875,0.000618875,0.000618875
53,169.029,0.47465,0.69512,0.94955,0.94338,0.91422,0.93219,0.70955,0.91695,0.76512,1.10847,0.0006065,0.0006065,0.0006065
54,171.978,0.45508,0.65449,0.94069,0.93277,0.91545,0.92642,0.69233,0.96083,0.7685,1.11991,0.000594125,0.000594125,0.000594125
55,174.888,0.48396,0.65211,0.98016,0.93708,0.89149,0.92011,0.71222,0.94831,0.78414,1.10465,0.00058175,0.00058175,0.00058175
56,177.952,0.45028,0.68816,0.97023,0.94008,0.85894,0.89228,0.71511,0.8758,0.84587,1.08655,0.000569375,0.000569375,0.000569375
57,180.906,0.45726,0.63819,0.94401,0.8742,0.87494,0.87494,0.67404,0.90727,0.91349,1.11442,0.000557,0.000557,0.000557
58,183.781,0.47531,0.66104,0.94821,0.88258,0.87603,0.87194,0.65946,0.9075,0.91966,1.1237,0.000544625,0.000544625,0.000544625
59,186.681,0.43697,0.61294,0.92898,0.87698,0.86762,0.87401,0.66117,0.8996,0.89878,1.11814,0.00053225,0.00053225,0.00053225
60,189.657,0.45185,0.66319,0.96407,0.85573,0.87019,0.87979,0.64652,0.93202,0.94218,1.17414,0.000519875,0.000519875,0.000519875
61,192.491,0.46786,0.65809,0.93827,0.82957,0.91453,0.86971,0.624,0.98395,0.91592,1.24622,0.0005075,0.0005075,0.0005075
62,195.386,0.45831,0.62499,0.94475,0.85671,0.90582,0.87829,0.61861,1.01187,0.92102,1.28066,0.000495125,0.000495125,0.000495125
63,198.268,0.44329,0.61294,0.93483,0.85204,0.91142,0.88595,0.6073,1.03062,0.93251,1.28688,0.00048275,0.00048275,0.00048275
64,201.363,0.44578,0.62322,0.94554,0.89446,0.87937,0.88859,0.61812,1.06056,0.91506,1.34696,0.000470375,0.000470375,0.000470375
65,204.634,0.41131,0.60668,0.92906,0.87686,0.89055,0.87886,0.63127,1.02153,0.93964,1.3001,0.000458,0.000458,0.000458
66,207.631,0.4346,0.58895,0.94627,0.85155,0.89159,0.86516,0.63557,0.96817,0.94261,1.24679,0.000445625,0.000445625,0.000445625
67,210.616,0.45309,0.62817,0.94896,0.85751,0.89407,0.87157,0.65906,0.93359,0.89241,1.20591,0.00043325,0.00043325,0.00043325
68,213.5,0.41687,0.57297,0.91933,0.89191,0.85157,0.89525,0.70386,0.89192,0.81564,1.12806,0.000420875,0.000420875,0.000420875
69,216.405,0.42479,0.5826,0.92942,0.88597,0.85192,0.90711,0.71603,0.8647,0.81084,1.0997,0.0004085,0.0004085,0.0004085
70,219.257,0.44411,0.59574,0.9428,0.84577,0.89196,0.9099,0.71687,0.85279,0.80793,1.08435,0.000396125,0.000396125,0.000396125
71,222.128,0.40356,0.57993,0.92638,0.8563,0.86786,0.91179,0.70403,0.86042,0.809,1.08463,0.00038375,0.00038375,0.00038375
72,225.058,0.38599,0.55789,0.89766,0.84895,0.87566,0.89989,0.70167,0.9199,0.80394,1.14129,0.000371375,0.000371375,0.000371375
73,227.943,0.44009,0.57997,0.94755,0.85108,0.88009,0.8862,0.68571,0.89458,0.8178,1.13655,0.000359,0.000359,0.000359
74,230.774,0.4176,0.57589,0.92965,0.87751,0.81593,0.86087,0.6698,0.88151,0.82434,1.14679,0.000346625,0.000346625,0.000346625
75,233.616,0.41357,0.55433,0.91854,0.88349,0.82109,0.86613,0.68572,0.85907,0.85515,1.13713,0.00033425,0.00033425,0.00033425
76,236.462,0.41673,0.54161,0.91947,0.87967,0.84141,0.87623,0.69032,0.86261,0.87188,1.14073,0.000321875,0.000321875,0.000321875
77,239.347,0.42666,0.56187,0.92802,0.87999,0.82961,0.8783,0.70485,0.86474,0.85673,1.1361,0.0003095,0.0003095,0.0003095
78,242.179,0.41189,0.58432,0.9424,0.88562,0.82555,0.87903,0.70769,0.8574,0.83632,1.12917,0.000297125,0.000297125,0.000297125
79,245.082,0.37824,0.52663,0.90222,0.88652,0.82169,0.88559,0.7145,0.85053,0.83484,1.11328,0.00028475,0.00028475,0.00028475
80,247.949,0.39847,0.55702,0.9262,0.83734,0.87251,0.89823,0.72931,0.81449,0.82303,1.06579,0.000272375,0.000272375,0.000272375
81,250.985,0.3929,0.52705,0.91124,0.84039,0.86503,0.89436,0.72196,0.80478,0.83653,1.05478,0.00026,0.00026,0.00026
82,254.538,0.37532,0.51061,0.89488,0.84153,0.86094,0.89349,0.71833,0.80381,0.84052,1.04971,0.000247625,0.000247625,0.000247625
83,257.673,0.39513,0.55952,0.93981,0.84068,0.86944,0.89011,0.7092,0.79492,0.83844,1.04747,0.00023525,0.00023525,0.00023525
84,260.746,0.36103,0.50541,0.90495,0.87045,0.85219,0.89817,0.71113,0.81768,0.84997,1.06288,0.000222875,0.000222875,0.000222875
85,263.776,0.39103,0.53354,0.92531,0.87312,0.84918,0.89159,0.70556,0.8224,0.85157,1.06257,0.0002105,0.0002105,0.0002105
86,266.823,0.39256,0.52746,0.91403,0.90959,0.84473,0.89144,0.70385,0.83123,0.84447,1.07966,0.000198125,0.000198125,0.000198125
87,270.219,0.38656,0.54828,0.91736,0.92334,0.84392,0.88717,0.69651,0.83766,0.84271,1.10382,0.00018575,0.00018575,0.00018575
88,273.72,0.36847,0.51244,0.91623,0.92854,0.86621,0.88736,0.69242,0.82188,0.81319,1.10252,0.000173375,0.000173375,0.000173375
89,276.72,0.3726,0.49752,0.9189,0.87045,0.88712,0.89082,0.69921,0.81229,0.81111,1.09154,0.000161,0.000161,0.000161
90,279.703,0.37512,0.5298,0.91408,0.87556,0.88867,0.89948,0.71179,0.81089,0.80597,1.08347,0.000148625,0.000148625,0.000148625
91,282.751,0.41229,0.69876,0.8935,0.88286,0.88257,0.8974,0.70957,0.81559,0.79715,1.07693,0.00013625,0.00013625,0.00013625
92,285.779,0.38288,0.65517,0.91367,0.91017,0.87275,0.89436,0.68852,0.83849,0.80208,1.07594,0.000123875,0.000123875,0.000123875
93,288.727,0.38,0.61058,0.89947,0.92482,0.86353,0.89535,0.6857,0.85048,0.80028,1.07917,0.0001115,0.0001115,0.0001115
94,291.559,0.39405,0.63235,0.88547,0.93875,0.86913,0.89768,0.68679,0.85921,0.8027,1.08243,9.9125e-05,9.9125e-05,9.9125e-05
95,294.537,0.41993,0.65522,0.9369,0.93676,0.86944,0.89927,0.68218,0.86746,0.8056,1.08635,8.675e-05,8.675e-05,8.675e-05
96,297.33,0.41127,0.64729,0.92571,0.95177,0.85973,0.90684,0.68597,0.86314,0.80067,1.08136,7.4375e-05,7.4375e-05,7.4375e-05
97,300.696,0.37544,0.60877,0.90721,0.95376,0.85588,0.91157,0.69445,0.858,0.79704,1.08319,6.2e-05,6.2e-05,6.2e-05
98,303.564,0.36842,0.61389,0.89735,0.9543,0.85286,0.91781,0.70331,0.85122,0.78674,1.08036,4.9625e-05,4.9625e-05,4.9625e-05
99,306.411,0.36414,0.61904,0.89387,0.95284,0.853,0.91481,0.70005,0.84852,0.78074,1.07921,3.725e-05,3.725e-05,3.725e-05
100,309.23,0.37777,0.58346,0.89171,0.9389,0.86059,0.91226,0.69447,0.85255,0.7717,1.08496,2.4875e-05,2.4875e-05,2.4875e-05
