epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1066.07,0.3382,0.37805,0.91138,0.87504,0.84695,0.87207,0.65219,0.97268,0.80196,1.11117,0.00048275,0.00048275,0.00048275
188,1072.02,0.36868,0.36398,0.90904,0.89937,0.84167,0.88253,0.68876,0.94795,0.83306,1.11258,0.000478625,0.000478625,0.000478625
189,1077.88,0.33651,0.36523,0.91809,0.86505,0.81503,0.87324,0.67407,0.95463,0.86572,1.14069,0.0004745,0.0004745,0.0004745
190,1083.82,0.35045,0.34221,0.91793,0.82715,0.8397,0.84216,0.66551,1.01708,0.93228,1.19343,0.000470375,0.000470375,0.000470375
191,1089.79,0.36991,0.37658,0.92553,0.83205,0.84081,0.83717,0.65825,1.05643,0.97678,1.21915,0.00046625,0.00046625,0.00046625
192,1095.78,0.34475,0.38766,0.92405,0.88799,0.8637,0.85295,0.64272,0.99022,0.8839,1.18429,0.000462125,0.000462125,0.000462125
193,1101.54,0.36666,0.37443,0.89974,0.88709,0.87034,0.8766,0.67052,0.92675,0.83349,1.11968,0.000458,0.000458,0.000458
194,1107.25,0.34355,0.38209,0.91223,0.88012,0.87353,0.88539,0.67779,0.92317,0.82324,1.10198,0.000453875,0.000453875,0.000453875
195,1112.96,0.36618,0.36816,0.91408,0.87528,0.87823,0.88606,0.67269,0.9314,0.82931,1.10261,0.00044975,0.00044975,0.00044975
196,1118.55,0.34079,0.37222,0.89272,0.88633,0.88517,0.88975,0.66852,0.93922,0.8116,1.10989,0.000445625,0.000445625,0.000445625
197,1124.04,0.36045,0.37767,0.90824,0.87891,0.90815,0.8915,0.67082,0.94811,0.78348,1.11092,0.0004415,0.0004415,0.0004415
198,1129.71,0.33854,0.37057,0.9139,0.90161,0.92222,0.89059,0.67635,0.94947,0.76988,1.10279,0.000437375,0.000437375,0.000437375
199,1135.84,0.35352,0.34291,0.91349,0.90742,0.92222,0.89266,0.68191,0.94018,0.76965,1.09242,0.00043325,0.00043325,0.00043325
200,1141.8,0.33651,0.35801,0.88077,0.90441,0.9139,0.89266,0.68401,0.93106,0.76544,1.08897,0.000429125,0.000429125,0.000429125
201,1147.66,0.33041,0.36397,0.89235,0.90242,0.88616,0.89039,0.68539,0.91831,0.77224,1.07288,0.000425,0.000425,0.000425
202,1153.51,0.32079,0.3661,0.89267,0.89895,0.86387,0.88812,0.6849,0.92,0.79327,1.07055,0.000420875,0.000420875,0.000420875
203,1159.39,0.33087,0.34939,0.89943,0.86838,0.92222,0.89039,0.67466,0.93794,0.79354,1.07542,0.00041675,0.00041675,0.00041675
204,1165.25,0.33479,0.338,0.89761,0.91016,0.8859,0.88954,0.68819,0.9445,0.76566,1.08855,0.000412625,0.000412625,0.000412625
205,1171.2,0.34292,0.37484,0.91438,0.91313,0.8928,0.8872,0.68308,0.93661,0.75518,1.08361,0.0004085,0.0004085,0.0004085
206,1177.04,0.32358,0.319,0.89102,0.9133,0.89095,0.88676,0.66911,0.93835,0.76574,1.07946,0.000404375,0.000404375,0.000404375
207,1182.82,0.34618,0.35877,0.90444,0.88237,0.881,0.89464,0.67645,0.93319,0.77711,1.08746,0.00040025,0.00040025,0.00040025
208,1188.54,0.36087,0.36718,0.90882,0.88521,0.87222,0.89077,0.67927,0.93967,0.78279,1.11117,0.000396125,0.000396125,0.000396125
209,1194.21,0.34374,0.34866,0.90013,0.89934,0.87222,0.89092,0.66753,0.94158,0.77837,1.12401,0.000392,0.000392,0.000392
210,1199.88,0.3324,0.3495,0.88828,0.91118,0.87222,0.87653,0.65803,0.95537,0.77137,1.13881,0.000387875,0.000387875,0.000387875
211,1205.58,0.33344,0.33562,0.88667,0.91297,0.8733,0.8805,0.66344,0.98216,0.76414,1.14129,0.00038375,0.00038375,0.00038375
212,1211.1,0.31597,0.33712,0.9057,0.9103,0.87332,0.88261,0.66742,0.98748,0.78697,1.14412,0.000379625,0.000379625,0.000379625
213,1216.68,0.33884,0.35859,0.91891,0.91037,0.87359,0.88261,0.67276,0.95569,0.79511,1.13208,0.0003755,0.0003755,0.0003755
214,1222.68,0.33457,0.33641,0.89523,0.90733,0.87232,0.88191,0.67967,0.94801,0.81276,1.13881,0.000371375,0.000371375,0.000371375
215,1228.44,0.31282,0.32337,0.88313,0.90507,0.86271,0.88029,0.67365,0.95958,0.80104,1.15968,0.00036725,0.00036725,0.00036725
216,1234.37,0.32241,0.34173,0.88897,0.90255,0.86641,0.88617,0.66995,0.98194,0.74546,1.17893,0.000363125,0.000363125,0.000363125
217,1240.24,0.3353,0.34115,0.88332,0.90163,0.87848,0.90501,0.67862,0.9748,0.75438,1.17288,0.000359,0.000359,0.000359
218,1246.13,0.33032,0.34639,0.8804,0.90674,0.88655,0.90135,0.68294,0.96939,0.75372,1.16682,0.000354875,0.000354875,0.000354875
219,1251.78,0.3157,0.32542,0.88321,0.91016,0.88942,0.90348,0.69189,0.96628,0.74758,1.16074,0.00035075,0.00035075,0.00035075
220,1257.7,0.33007,0.34594,0.8943,0.90671,0.89732,0.89845,0.68036,0.96372,0.75278,1.14538,0.000346625,0.000346625,0.000346625
221,1263.44,0.3043,0.33984,0.88107,0.90848,0.8994,0.91626,0.70448,0.96719,0.76463,1.15376,0.0003425,0.0003425,0.0003425
222,1269.11,0.31468,0.33261,0.88222,0.91084,0.90123,0.91302,0.70441,0.97604,0.76642,1.16305,0.000338375,0.000338375,0.000338375
223,1274.77,0.30961,0.33453,0.88763,0.88258,0.87737,0.90508,0.70165,0.9901,0.75794,1.17431,0.00033425,0.00033425,0.00033425
224,1280.34,0.31083,0.31183,0.8711,0.91241,0.90914,0.92073,0.69833,0.96455,0.74421,1.15659,0.000330125,0.000330125,0.000330125
225,1286.15,0.32874,0.3386,0.89905,0.90316,0.90227,0.90492,0.69101,0.94427,0.72573,1.13311,0.000326,0.000326,0.000326
226,1291.94,0.314,0.31223,0.87803,0.87541,0.92059,0.88653,0.68309,0.92967,0.73236,1.1143,0.000321875,0.000321875,0.000321875
227,1297.83,0.30163,0.3248,0.8913,0.87127,0.92128,0.88721,0.68914,0.92635,0.7302,1.09975,0.00031775,0.00031775,0.00031775
228,1303.68,0.30191,0.33716,0.877,0.91417,0.8804,0.88546,0.67366,0.94488,0.74187,1.10046,0.000313625,0.000313625,0.000313625
229,1309.67,0.33832,0.3541,0.89942,0.90764,0.87773,0.88596,0.66908,0.95243,0.74824,1.10829,0.0003095,0.0003095,0.0003095
230,1315.74,0.32593,0.35312,0.89394,0.90573,0.87502,0.88653,0.66887,0.94788,0.73874,1.10623,0.000305375,0.000305375,0.000305375
231,1321.64,0.30402,0.33486,0.89585,0.89638,0.87474,0.88896,0.66389,0.94542,0.74561,1.10902,0.00030125,0.00030125,0.00030125
232,1327.39,0.31244,0.33337,0.88263,0.88698,0.877,0.88974,0.67707,0.96739,0.76238,1.12899,0.000297125,0.000297125,0.000297125
233,1333.08,0.33069,0.33321,0.90381,0.88743,0.87636,0.90254,0.67761,0.97662,0.75387,1.1263,0.000293,0.000293,0.000293
234,1338.75,0.29055,0.31615,0.87495,0.88789,0.87783,0.90802,0.68551,0.97583,0.74271,1.1097,0.000288875,0.000288875,0.000288875
235,1344.55,0.32639,0.32906,0.88472,0.89065,0.87841,0.9095,0.68232,0.96079,0.72399,1.09035,0.00028475,0.00028475,0.00028475
236,1350.27,0.31719,0.32061,0.88429,0.86358,0.92222,0.91486,0.70375,0.94116,0.72432,1.08965,0.000280625,0.000280625,0.000280625
237,1356.37,0.30964,0.32938,0.87921,0.87021,0.92222,0.91405,0.70112,0.93051,0.73263,1.09335,0.0002765,0.0002765,0.0002765
238,1362.21,0.2953,0.30482,0.89146,0.87066,0.91991,0.91094,0.70432,0.93765,0.74136,1.10285,0.000272375,0.000272375,0.000272375
239,1367.94,0.31218,0.31875,0.89116,0.8659,0.91793,0.88942,0.68523,0.94558,0.74163,1.10164,0.00026825,0.00026825,0.00026825
240,1373.59,0.31876,0.31275,0.89852,0.90143,0.87601,0.88004,0.65534,0.97144,0.76796,1.11764,0.000264125,0.000264125,0.000264125
241,1379.34,0.28681,0.32104,0.87535,0.9033,0.87785,0.88085,0.65754,0.97759,0.78072,1.11877,0.00026,0.00026,0.00026
242,1384.8,0.31297,0.32612,0.88889,0.90057,0.88084,0.88119,0.65671,0.96593,0.78345,1.10629,0.000255875,0.000255875,0.000255875
243,1390.39,0.28779,0.30673,0.88307,0.89468,0.88439,0.88119,0.66726,0.95382,0.77438,1.09088,0.00025175,0.00025175,0.00025175
244,1396.13,0.27942,0.30323,0.86013,0.89654,0.88255,0.89214,0.66527,0.95248,0.78371,1.08557,0.000247625,0.000247625,0.000247625
245,1402.03,0.30542,0.31195,0.90961,0.8989,0.88162,0.88865,0.66679,0.95437,0.78313,1.09489,0.0002435,0.0002435,0.0002435
246,1407.87,0.28133,0.3203,0.87898,0.90424,0.87027,0.87537,0.65061,0.94791,0.77675,1.10008,0.000239375,0.000239375,0.000239375
247,1413.59,0.27952,0.30292,0.86423,0.91112,0.87222,0.8722,0.66236,0.94634,0.78172,1.09678,0.00023525,0.00023525,0.00023525
248,1419.55,0.27498,0.29186,0.88917,0.91287,0.87222,0.86637,0.66354,0.92664,0.78587,1.08044,0.000231125,0.000231125,0.000231125
249,1425.36,0.29487,0.31774,0.89541,0.90839,0.87222,0.86596,0.66421,0.93203,0.80537,1.07764,0.000227,0.000227,0.000227
250,1431.22,0.32956,0.32338,0.91632,0.90194,0.87222,0.86808,0.6615,0.93211,0.79831,1.07363,0.000222875,0.000222875,0.000222875
251,1437.09,0.26318,0.2814,0.86626,0.89733,0.87222,0.87085,0.67155,0.93394,0.78755,1.07408,0.00021875,0.00021875,0.00021875
252,1442.84,0.30242,0.30743,0.89057,0.88462,0.87222,0.86914,0.67624,0.93098,0.80233,1.08198,0.000214625,0.000214625,0.000214625
253,1448.58,0.29806,0.33183,0.89109,0.8979,0.86865,0.86949,0.66602,0.9252,0.80202,1.08466,0.0002105,0.0002105,0.0002105
254,1454.18,0.28318,0.29308,0.873,0.89845,0.87222,0.86991,0.67259,0.92236,0.81686,1.08846,0.000206375,0.000206375,0.000206375
255,1460.09,0.29422,0.30868,0.87091,0.89984,0.87222,0.86599,0.66264,0.91343,0.84224,1.08319,0.00020225,0.00020225,0.00020225
256,1465.84,0.29671,0.32104,0.88863,0.90173,0.86255,0.86766,0.6645,0.89606,0.82823,1.06602,0.000198125,0.000198125,0.000198125
257,1471.65,0.29083,0.32403,0.88522,0.89567,0.86749,0.87297,0.66615,0.88534,0.80241,1.05554,0.000194,0.000194,0.000194
258,1477.49,0.27236,0.29338,0.86684,0.89607,0.87215,0.87887,0.67168,0.88837,0.7822,1.05392,0.000189875,0.000189875,0.000189875
259,1483.19,0.29769,0.31323,0.90754,0.89219,0.87222,0.88019,0.66821,0.89319,0.77154,1.05356,0.00018575,0.00018575,0.00018575
260,1489.02,0.27486,0.28822,0.87055,0.88427,0.8759,0.89454,0.67983,0.90503,0.75626,1.05994,0.000181625,0.000181625,0.000181625
261,1494.89,0.28557,0.30398,0.86341,0.88373,0.88075,0.90788,0.69157,0.91174,0.75125,1.0669,0.0001775,0.0001775,0.0001775
262,1500.75,0.29746,0.32044,0.88186,0.8823,0.88558,0.90788,0.69469,0.9224,0.7529,1.07624,0.000173375,0.000173375,0.000173375
263,1506.48,0.2877,0.2944,0.88307,0.88121,0.88828,0.90788,0.69213,0.93077,0.75681,1.082,0.00016925,0.00016925,0.00016925
264,1512.14,0.26872,0.28702,0.87613,0.88061,0.88576,0.91373,0.7132,0.94257,0.75062,1.08843,0.000165125,0.000165125,0.000165125
265,1517.97,0.29581,0.29553,0.88001,0.88175,0.88388,0.91373,0.70754,0.94242,0.75453,1.08938,0.000161,0.000161,0.000161
266,1523.91,0.28058,0.29207,0.86538,0.88203,0.88364,0.9156,0.70833,0.93068,0.76968,1.08177,0.000156875,0.000156875,0.000156875
267,1529.71,0.27959,0.29573,0.86084,0.88298,0.88233,0.91424,0.71109,0.92348,0.77757,1.0789,0.00015275,0.00015275,0.00015275
268,1535.44,0.29149,0.31302,0.90077,0.8856,0.87955,0.91235,0.70329,0.93393,0.79407,1.09003,0.000148625,0.000148625,0.000148625
269,1541.19,0.2934,0.3,0.87225,0.88889,0.87524,0.91302,0.69963,0.94046,0.8059,1.09475,0.0001445,0.0001445,0.0001445
270,1546.9,0.27488,0.30583,0.87978,0.88529,0.87616,0.91184,0.69318,0.95103,0.81194,1.10232,0.000140375,0.000140375,0.000140375
271,1552.9,0.26957,0.28717,0.86138,0.88349,0.87534,0.9149,0.69268,0.9605,0.80525,1.11042,0.00013625,0.00013625,0.00013625
272,1558.53,0.26503,0.29417,0.87686,0.88296,0.87361,0.91487,0.68813,0.96477,0.80143,1.1242,0.000132125,0.000132125,0.000132125
273,1564.06,0.27029,0.29836,0.86897,0.88627,0.87382,0.913,0.6922,0.94888,0.79486,1.11016,0.000128,0.000128,0.000128
274,1569.68,0.27789,0.2817,0.87324,0.89313,0.8731,0.9106,0.69712,0.93667,0.78889,1.09855,0.000123875,0.000123875,0.000123875
275,1575.47,0.27121,0.30179,0.863,0.89238,0.87551,0.91164,0.69814,0.93107,0.77759,1.08836,0.00011975,0.00011975,0.00011975
276,1581.46,0.26689,0.28117,0.865,0.89997,0.84722,0.91079,0.6925,0.93767,0.76262,1.08663,0.000115625,0.000115625,0.000115625
277,1587.2,0.25004,0.27932,0.87434,0.88436,0.88263,0.91866,0.70104,0.9477,0.76442,1.08953,0.0001115,0.0001115,0.0001115
278,1593.2,0.26786,0.27017,0.8738,0.88365,0.88479,0.92036,0.69836,0.95484,0.75481,1.09265,0.000107375,0.000107375,0.000107375
279,1599.12,0.27201,0.28844,0.86761,0.88214,0.88627,0.91036,0.68317,0.95552,0.75912,1.09497,0.00010325,0.00010325,0.00010325
280,1604.95,0.27725,0.30209,0.87291,0.87546,0.89809,0.90645,0.68836,0.9481,0.75997,1.09896,9.9125e-05,9.9125e-05,9.9125e-05
281,1609.63,0.26947,0.31631,0.87445,0.87569,0.89899,0.90792,0.68962,0.93606,0.76034,1.09662,9.5e-05,9.5e-05,9.5e-05
282,1615,0.2596,0.29861,0.86896,0.87566,0.89985,0.91604,0.69457,0.93438,0.76343,1.09904,9.0875e-05,9.0875e-05,9.0875e-05
283,1620,0.2803,0.30213,0.87689,0.87494,0.90146,0.91458,0.69743,0.93187,0.76246,1.09793,8.675e-05,8.675e-05,8.675e-05
284,1625.31,0.25119,0.28262,0.8674,0.85724,0.91586,0.91321,0.69351,0.9375,0.76896,1.09813,8.2625e-05,8.2625e-05,8.2625e-05
285,1630.23,0.25454,0.29228,0.88308,0.85656,0.91432,0.90956,0.69019,0.94179,0.76911,1.09681,7.85e-05,7.85e-05,7.85e-05
286,1635.06,0.25478,0.28202,0.86792,0.89069,0.87489,0.90729,0.68672,0.94533,0.767,1.09263,7.4375e-05,7.4375e-05,7.4375e-05
287,1639.78,0.25321,0.27645,0.85288,0.89118,0.87523,0.90144,0.67655,0.94394,0.76559,1.08825,7.025e-05,7.025e-05,7.025e-05
288,1644.65,0.25755,0.27833,0.86979,0.89571,0.87222,0.90015,0.67127,0.94593,0.77987,1.08441,6.6125e-05,6.6125e-05,6.6125e-05
289,1649.47,0.24988,0.26608,0.85942,0.89801,0.87222,0.90015,0.67221,0.94065,0.78376,1.07833,6.2e-05,6.2e-05,6.2e-05
290,1654.29,0.26302,0.29328,0.87341,0.89895,0.87453,0.90314,0.67501,0.93737,0.7858,1.07499,5.7875e-05,5.7875e-05,5.7875e-05
291,1658.98,0.30059,0.34352,0.83909,0.90115,0.87422,0.90297,0.68231,0.93329,0.78379,1.07207,5.375e-05,5.375e-05,5.375e-05
292,1663.46,0.29634,0.32672,0.82963,0.90224,0.86797,0.86676,0.65093,0.93081,0.83403,1.07214,4.9625e-05,4.9625e-05,4.9625e-05
293,1668.03,0.32302,0.33964,0.82254,0.90316,0.87222,0.86325,0.64655,0.93434,0.8501,1.07579,4.55e-05,4.55e-05,4.55e-05
294,1672.38,0.31734,0.32316,0.8128,0.89684,0.87222,0.8626,0.64563,0.93637,0.85819,1.08084,4.1375e-05,4.1375e-05,4.1375e-05
295,1676.73,0.2808,0.29733,0.80796,0.88439,0.87222,0.86142,0.64293,0.93547,0.86826,1.08421,3.725e-05,3.725e-05,3.725e-05
296,1681.49,0.3191,0.3013,0.82732,0.87826,0.87222,0.86164,0.64693,0.9233,0.86584,1.08225,3.3125e-05,3.3125e-05,3.3125e-05
297,1686.29,0.29931,0.29567,0.82136,0.87849,0.87222,0.86085,0.64603,0.92031,0.86185,1.08142,2.9e-05,2.9e-05,2.9e-05
298,1690.83,0.28066,0.29375,0.8095,0.87926,0.87222,0.86085,0.64533,0.92148,0.85144,1.08245,2.4875e-05,2.4875e-05,2.4875e-05
299,1695.45,0.30929,0.31341,0.80279,0.88037,0.87222,0.86017,0.64558,0.92035,0.84907,1.08253,2.075e-05,2.075e-05,2.075e-05
300,1699.85,0.31337,0.31828,0.80438,0.88158,0.87222,0.8613,0.64779,0.91838,0.84532,1.07945,1.6625e-05,1.6625e-05,1.6625e-05
