epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,190.885,0.40853,0.56144,0.92278,0.89612,0.91383,0.89903,0.69214,0.85042,0.85137,1.01218,0.00043325,0.00043325,0.00043325
68,193.618,0.38416,0.53641,0.90526,0.89624,0.92222,0.90401,0.70242,0.86709,0.80186,1.0161,0.000420875,0.000420875,0.000420875
69,196.549,0.40064,0.54167,0.90888,0.89417,0.91675,0.90588,0.69106,0.88455,0.77525,1.01307,0.0004085,0.0004085,0.0004085
70,199.042,0.40287,0.53216,0.93214,0.8957,0.91134,0.89581,0.68121,0.89067,0.76983,0.9924,0.000396125,0.000396125,0.000396125
71,201.429,0.38352,0.52853,0.90483,0.89719,0.90796,0.90421,0.68831,0.88068,0.76603,0.97215,0.00038375,0.00038375,0.00038375
72,203.865,0.35634,0.5127,0.9013,0.87702,0.92046,0.89057,0.68262,0.86085,0.80124,0.95684,0.000371375,0.000371375,0.000371375
73,206.498,0.38906,0.53481,0.92725,0.88113,0.90705,0.87195,0.6696,0.87058,0.85079,0.95764,0.000359,0.000359,0.000359
74,209.634,0.36619,0.50973,0.89702,0.88668,0.9061,0.86422,0.66591,0.87187,0.86137,0.95696,0.000346625,0.000346625,0.000346625
75,212.85,0.37977,0.49202,0.91881,0.89098,0.9034,0.86305,0.66927,0.86005,0.86613,0.95836,0.00033425,0.00033425,0.00033425
76,216.308,0.38171,0.49527,0.90375,0.90153,0.91768,0.86228,0.67133,0.83227,0.85768,0.95892,0.000321875,0.000321875,0.000321875
77,218.866,0.39009,0.50942,0.90698,0.90178,0.91759,0.85952,0.67733,0.8165,0.83563,0.94865,0.0003095,0.0003095,0.0003095
78,221.295,0.3696,0.50035,0.9109,0.90656,0.90593,0.86041,0.67449,0.82134,0.83726,0.94146,0.000297125,0.000297125,0.000297125
79,223.74,0.37457,0.48613,0.89573,0.90317,0.90104,0.86108,0.664,0.84313,0.83136,0.94436,0.00028475,0.00028475,0.00028475
80,226.108,0.37037,0.49918,0.91182,0.88536,0.90034,0.8687,0.6782,0.85286,0.81965,0.95505,0.000272375,0.000272375,0.000272375
81,228.554,0.36837,0.49601,0.89707,0.88579,0.90056,0.88812,0.69511,0.8441,0.8011,0.95442,0.00026,0.00026,0.00026
82,230.98,0.35023,0.47837,0.90285,0.88914,0.90328,0.88765,0.69594,0.83556,0.79655,0.95402,0.000247625,0.000247625,0.000247625
83,233.462,0.36989,0.49941,0.90689,0.88751,0.91,0.88748,0.70311,0.83369,0.79691,0.95217,0.00023525,0.00023525,0.00023525
84,236.044,0.34424,0.47756,0.88889,0.88551,0.92072,0.87645,0.70048,0.82504,0.81468,0.94597,0.000222875,0.000222875,0.000222875
